"","ID","class","DAH","Elevation","CBL_sl","T_max_sl","SWI_sl","SOS_sl"
"100",18030,1,-1.3344603300689,1299.13930294521,-7.49851210671836,0.117777820252193,0.0247784708033238,0
"101",18031,1,1.46528948190243,1275.06522063198,-7.49851210671836,0.117777820252193,0.0246794606829149,0.369054092313542
"102",18032,1,-0.447735220679202,1256.80959199029,-7.49851210671836,0.117777820252193,0.0228285219933272,-0.25815043413224
"103",18033,1,-1.41748755596059,1254.69023438042,-7.49851210671836,0.117777820252193,0.0253208810903911,-0.0333089979923344
"104",18034,1,-0.853537739874236,1279.29817111531,-7.49851210671836,0.117777820252193,0.0270341234775916,0.313924032530717
"105",18035,2,-1.37481096415183,1297.69303489208,-7.49851210671836,0.117777820252193,0.0255971758620256,0.333105196440648
"106",18036,2,-1.4199403338023,1285.25827182556,-7.49851210671836,0.117777820252193,0.0242069736502688,-0.0312286105407255
"107",18037,2,-0.482821176652287,1288.34266811502,-7.49851210671836,0.117777820252193,0.0250246722225386,0.0333089979923344
"108",18038,1,1.31638425107226,1298.00219282802,-7.49851210671836,0.117777820252193,0.0248169787860879,0.0384372367312553
"109",18039,1,0.963617955073593,1282.31749106511,-7.49851210671836,0.117777820252193,0.0227655599755864,0
"110",18040,1,0.852092995949397,1300.21152010071,-7.49851210671836,0.117777820252193,0.0237161526132608,-0.612121811869468
"111",18041,1,0.609235361661781,1312.51106919512,-7.49851210671836,0.117777820252193,0.024616484925472,0
"112",18042,1,0.11163270954521,1243.16563275404,-7.49851210671836,0.117777820252193,0.0240169457415536,0.235957946878448
"113",18068,1,0.431321919043421,1224.31629617771,-7.34224404152248,0.110364100729391,0.0209699616220323,0.527437646114669
"114",18129,1,0.765351185023868,802.711020357555,-6.59280882589789,0.132039143331855,0.0129317949462205,-0.900266873739267
"115",18247,1,-1.04957987757021,1273.91081940063,-7.49851210671836,0.117777820252193,0.0239138118409223,-0.333029197080292
"116",18250,1,-0.626700846272241,1306.12656347837,-7.49851210671836,0.117777820252193,0.0241907608548656,0
"117",18251,1,-1.25202968250352,1313.47249318982,-7.49851210671836,0.117777820252193,0.0239635883620081,-0.190786450021998
"118",18252,1,1.18979960238502,1298.44118445639,-7.49851210671836,0.117777820252193,0.0237746855557158,-0.333110247034991
"119",18253,1,0.0396123079522231,1253.05700695796,-7.49851210671836,0.117777820252193,0.0247475323219542,0
"120",18254,2,-1.039193108062,1292.19815831726,-7.49851210671836,0.117777820252193,0.0261561212872219,0.0624572210814511
"121",18255,2,0.242891599921804,1292.73891575397,-7.49851210671836,0.117777820252193,0.0236277995170058,-0.0939589890890283
"122",18260,1,1.50529076233184,1287.09725084704,-7.49851210671836,0.117777820252193,0.0197256218932895,-0.666311709947642
"123",18261,2,-1.43847738131847,1247.39664459567,-7.49851210671836,0.117777820252193,0.0229990828124181,-0.350592408338417
"124",18285,1,-0.212796934569867,1071.84122051973,-7.34224404152248,0.110364100729391,0.0205329867267453,-0.0454206072672972
"125",18346,1,-1.13988079783773,938.570217516757,-6.59280882589789,0.132039143331855,0.0152911816079686,-0.522477383034472
"126",18467,1,-1.26576082808267,1093.37367760513,-7.49851210671836,0.117777820252193,0.0221478879008119,-0.401531647597962
"127",18469,1,-1.03822350907194,1285.02449908285,-7.49851210671836,0.117777820252193,0.0239705637317624,-0.0856452890520978
"128",18470,1,-0.618697518157292,1346.48965434951,-7.49851210671836,0.117777820252193,0.0238589071086805,-0.499638770257363
"129",18471,1,0.803403843211981,1288.11921119549,-7.49851210671836,0.117777820252193,0.0239286918377255,-0.345007148443027
"130",18472,1,-0.921897216797815,1160.97027384873,-7.49851210671836,0.117777820252193,0.0239679445756213,-0.116821233245388
"131",18480,2,-0.334230493716485,1226.07842901326,-7.49851210671836,0.117777820252193,0.0234300487823557,-0.242466777106541
"132",18481,1,1.44597771530442,1176.92656445994,-7.49851210671836,0.117777820252193,0.0203962613262606,-0.882555357953181
"133",18482,1,-1.38044878463605,1111.03642092185,-7.49851210671836,0.117777820252193,0.0204371516431629,-0.886339589971191
"134",18565,1,0.822996296503809,980.864228259753,-6.59280882589789,0.132039143331855,0.014500900342104,-0.0333089979923344
"135",18566,1,0.57493958904618,979.360756951814,-6.59280882589789,0.132039143331855,0.0153669194214389,0
"136",18689,1,1.08724664549391,1319.18844425143,-7.49851210671836,0.117777820252193,0.0236932273245839,0
"137",18690,1,-0.59563278617659,1309.02744736911,-7.49851210671836,0.117777820252193,0.024695959787931,0.222036348329679
"138",18701,1,-1.33787229363379,1085.76085600478,-7.49851210671836,0.117777820252193,0.0215278698530776,-0.414008578131633
"139",18785,1,-1.50093143024801,965.815695080783,-6.59280882589789,0.132039143331855,0.0164991972072334,0.199872229464407
"140",18786,1,0.413847446084486,1003.60462393698,-6.59280882589789,0.132039143331855,0.0168180397169637,0.183166825700282
"141",18900,1,-0.992907684861816,1237.08858159078,-7.52795517840064,0.116954207803734,0.0238719443064506,-0.313509074355294
"142",18901,1,0.22112170855153,1218.27606091131,-7.52795517840064,0.116954207803734,0.0232607797946119,-0.194338803665797
"143",18902,2,-0.152769428662718,1211.34845090114,-7.52795517840064,0.116954207803734,0.0231864313449844,-0.0971430135676827
"144",18908,1,-0.809667849184292,1255.36257426801,-7.49851210671836,0.117777820252193,0.02327904225493,-0.0624572210814511
"145",18909,1,1.16362576377297,1279.61097229202,-7.49851210671836,0.117777820252193,0.025101012709527,0.291429040703048
"146",19121,1,1.21378553371383,1179.70485834286,-7.52795517840064,0.116954207803734,0.0219162855767115,-0.154648997160876
"147",19128,1,0.439514417983834,1247.11099359816,-7.49851210671836,0.117777820252193,0.0234804669201603,-0.0749471453799684
"148",19181,1,0.85267119753872,1185.0167065793,-7.34224404152248,0.110364100729391,0.0209695971000458,-0.387262134219162
"149",19182,1,1.42781980320167,1142.6170362091,-7.34224404152248,0.110364100729391,0.0211468765361292,-0.399744458928815
"150",19347,1,-0.65583198083482,1226.530251878,-7.49851210671836,0.117777820252193,0.0244007494628736,0
"151",19387,1,-1.42920685728331,1175.74669786293,-7.34224404152248,0.110364100729391,0.0230059689997332,-0.133829923467059
"152",19399,1,-1.41036059387144,1227.97566895589,-7.34224404152248,0.110364100729391,0.0208516797059765,-0.291429040703048
"153",19400,1,-1.23244383288025,1237.73344256665,-7.34224404152248,0.110364100729391,0.0218562437152538,-0.360114185033209
"154",19567,1,-1.52112054435727,1244.8287551611,-7.49851210671836,0.117777820252193,0.0217581965779568,0
"155",19568,1,-0.130987069982149,1138.19132552882,-7.49851210671836,0.117777820252193,0.0208101106882865,-0.161016122459248
"156",19607,1,-1.34121438102489,1182.2290870293,-7.34224404152248,0.110364100729391,0.0223713464076156,0
"157",19608,1,1.18270501213804,1176.98586325771,-7.34224404152248,0.110364100729391,0.0229932862088791,0.230599139126173
"158",19617,1,0.415190720978535,1216.58556418701,-7.34224404152248,0.110364100729391,0.0215111278750938,-0.466325971892681
"159",19618,1,1.44239927601849,1250.66882493463,-7.34224404152248,0.110364100729391,0.0205226117942047,-0.666058394160584
"160",19619,1,-0.754239784322973,1245.89495204155,-7.34224404152248,0.110364100729391,0.0203835388380704,-0.654269173610705
"161",19785,1,-1.50148327447671,1261.79439150124,-7.49851210671836,0.117777820252193,0.0246257401291505,0
"162",19786,1,1.36467115138113,1270.78103967327,-7.49851210671836,0.117777820252193,0.0223317611027718,0
"163",19787,1,0.549278643290053,1211.15444961202,-7.49851210671836,0.117777820252193,0.0212182122257268,-0.333054522494519
"164",19788,1,-1.51532322640433,1148.38530898995,-7.49851210671836,0.117777820252193,0.0206249055553862,-0.0555048661800487
"165",19824,1,-0.099702932596542,1133.18035510076,-7.34224404152248,0.110364100729391,0.0201837140002471,0.289709489164838
"166",19825,1,-1.29268780756034,1185.23701951784,-7.34224404152248,0.110364100729391,0.0222575529531826,-0.21098874020295
"167",19826,1,0.911484248771281,1213.31603355175,-7.34224404152248,0.110364100729391,0.0234640055037601,-0.20513255537213
"168",19827,1,0.732741193187621,1234.03234060672,-7.34224404152248,0.110364100729391,0.0225111578886809,0
"169",19833,1,0.00730971037183849,1202.33549600149,-7.34224404152248,0.110364100729391,0.0210979408487143,-0.108256143372303
"170",19834,1,1.18518558681121,1211.00760104282,-7.34224404152248,0.110364100729391,0.021462640149012,-0.0262968299711816
"171",19835,2,-1.35165507277256,1209.30213491019,-7.34224404152248,0.110364100729391,0.0219251575278559,0
"172",19836,1,-1.43099028444041,1220.6174797529,-7.34224404152248,0.110364100729391,0.0224518282162535,-0.0717462347235896
"173",19837,1,-1.4504710116036,1237.65238375546,-7.34224404152248,0.110364100729391,0.0210418832080255,-0.249828884325804
"174",19838,1,-1.09128875628604,1241.67055541866,-7.34224404152248,0.110364100729391,0.0204595796054963,-0.18317517498866
"175",20004,1,0.703303616433439,1224.1671555045,-7.49851210671836,0.117777820252193,0.0252383116987542,0.419867825307895
"176",20005,1,-0.0978163833594901,1233.16338207539,-7.49851210671836,0.117777820252193,0.0247387822640939,0.642417137265649
"177",20006,1,1.39284297109278,1183.09179424935,-7.49851210671836,0.117777820252193,0.0207837513224101,0
"178",20007,1,0.492679103186079,1121.52500572144,-7.49851210671836,0.117777820252193,0.0204556416235071,0.0454206072672972
"179",20008,1,0.442919756570687,1097.17887060302,-7.49851210671836,0.117777820252193,0.0203723634819081,-0.25815043413224
"180",20047,1,-1.16194049570631,1272.03976676675,-7.34224404152248,0.110364100729391,0.0223477589978164,0.0773244985804381
"181",20049,1,1.38413961885425,1229.13127844119,-7.34224404152248,0.110364100729391,0.0198615067011731,-0.226021699546484
"182",20050,1,1.34454754948527,1218.75874678314,-7.34224404152248,0.110364100729391,0.0205948045420346,-0.316483110304425
"183",20051,1,-1.10591231827878,1212.34273992579,-7.34224404152248,0.110364100729391,0.0206696121933712,-0.166533594045341
"184",20052,1,0.144750462345265,1210.4964305161,-7.34224404152248,0.110364100729391,0.0199147102174923,0.0728667579283596
"185",20053,1,0.432274714819675,1198.87736348932,-7.34224404152248,0.110364100729391,0.0198956565448189,-0.360114185033209
"186",20057,1,-1.46949868441309,1235.67698035814,-7.34224404152248,0.110364100729391,0.0199905697491506,-0.372340316051573
"187",20103,2,1.3324206708341,1072.68252626634,-6.63983733290385,0.13185409897191,0.0162870049866317,-0.240201871095309
"188",20105,2,-0.0815659834976631,1140.86164647901,-6.63983733290385,0.13185409897191,0.0173424623811591,-0.428361862287881
"189",20106,2,0.819964646906671,1148.98829786257,-6.63983733290385,0.13185409897191,0.0153693027087727,-0.499600782136023
"190",20107,2,-1.33696119496764,1163.75982465476,-6.63983733290385,0.13185409897191,0.0154302805028352,-0.611951569334917
"191",20108,2,-1.44336531715865,1170.55920131769,-6.63983733290385,0.13185409897191,0.0140193115336284,-0.666058394160584
"192",20202,1,1.38656656704322,1276.53412251499,-7.52795517840064,0.116954207803734,0.0222172027426956,-0.321233007920202
"193",20222,1,-0.119583299802853,1087.98172986456,-7.49851210671836,0.117777820252193,0.019139371614052,-0.274832295394008
"194",20224,1,0.211605637490071,1149.61144601747,-7.49851210671836,0.117777820252193,0.0246263225653815,0.666058394160584
"195",20261,1,1.27619846757262,1153.6271609419,-7.34224404152248,0.110364100729391,0.0215763013950057,0
"196",20262,1,-0.961093311741739,1158.30780956879,-7.34224404152248,0.110364100729391,0.0227985086243998,0.201788915625413
"197",20265,1,-1.35407882634781,1272.86268248071,-7.34224404152248,0.110364100729391,0.0222951536152764,0
"198",20268,1,0.810521918491865,1207.05506342323,-7.34224404152248,0.110364100729391,0.0197738627910307,-0.138004657435872
"199",20269,1,-0.0293931289577393,1198.21037839162,-7.34224404152248,0.110364100729391,0.0200473474202666,0
"200",20270,1,-0.609313335112401,1200.10847976649,-7.34224404152248,0.110364100729391,0.0194500016256616,-0.583029197080292
"201",20271,1,-0.953198266499305,1187.59393881865,-7.34224404152248,0.110364100729391,0.0200136482898046,-0.460266022282826
"202",20272,1,0.510686718276507,1157.22841540993,-7.34224404152248,0.110364100729391,0.0202388725131292,-0.0666179959846687
"203",20276,2,-1.39962462934081,1248.16995098767,-7.34224404152248,0.110364100729391,0.022156427441809,-0.224859677650306
"204",20321,1,-1.28567627955154,1018.26910703753,-6.59280882589789,0.132039143331855,0.0160937930699398,-0.774524268438323
"205",20322,1,-0.825058586988849,1003.73451752797,-6.63983733290385,0.13185409897191,0.0168636659787967,-0.291459432124574
"206",20326,2,-1.40520926623059,1169.34956164461,-6.63983733290385,0.13185409897191,0.0164878606921359,-0.484933554213083
"207",20420,1,1.13163857308889,1260.15868180468,-7.52795517840064,0.116954207803734,0.0218411676774169,0
"208",20421,1,1.43951501711479,1262.63485764094,-7.52795517840064,0.116954207803734,0.0206457879589927,-0.499726177437021
"209",20424,1,-0.559027336010769,1078.57553801657,-7.52795517840064,0.116954207803734,0.0173751111537591,-0.0915970852469278
"210",20475,1,-0.526325875047188,1180.26910810832,-7.34224404152248,0.110364100729391,0.0226558373854708,-0.292719105187288
"211",20480,1,-1.30189324455333,1192.11123165999,-7.34224404152248,0.110364100729391,0.0210128730785464,-0.233181227456742
"212",20481,1,0.248639097667138,1217.07448221697,-7.34224404152248,0.110364100729391,0.0218576581267015,-0.0587761674718197
"213",20488,1,-1.16993158984095,1177.094863573,-7.34224404152248,0.110364100729391,0.0197394147984076,0.0293928168787244
"214",20489,2,-1.04334533351216,1179.83113390678,-7.34224404152248,0.110364100729391,0.0200499007050438,-0.137990698370277
"215",20490,1,-1.23772862857489,1152.02497356951,-7.34224404152248,0.110364100729391,0.0205372753507364,0.0773314781132354
"216",20491,1,-1.22709764426841,1111.7986492654,-7.34224404152248,0.110364100729391,0.0185772385664585,-0.1212428548389
"217",20496,2,-0.883237152429389,1201.40698927988,-7.34224404152248,0.110364100729391,0.0206872674634074,-0.379557846900629
"218",20544,2,-1.49420129880827,1086.92803193777,-6.63983733290385,0.13185409897191,0.0176771947554258,0.235957946878448
"219",20545,1,-0.256391576036246,1122.68471021976,-6.63983733290385,0.13185409897191,0.0145650891724639,-0.435293773274656
"220",20639,2,1.42716515735031,1251.60092305556,-7.52795517840064,0.116954207803734,0.0222811742779992,0
"221",20640,1,-1.22915937028208,1223.5380044413,-7.52795517840064,0.116954207803734,0.0198259165355176,0.0645376085330599
"222",20642,1,0.255970674102632,1143.6940559086,-7.52795517840064,0.116954207803734,0.0188001889988593,-0.380826651020275
"223",20695,1,1.34633741472209,1228.95763792506,-7.34224404152248,0.110364100729391,0.023184993914004,-0.199808406643601
"224",20700,1,-1.46087618402469,1260.77243391446,-7.34224404152248,0.110364100729391,0.0223257346737341,-0.141347710994996
"225",20715,1,-1.13596166552769,1186.00363596759,-7.34224404152248,0.110364100729391,0.0210476851094528,-0.0645376085330599
"226",20716,1,-0.154140657969452,1181.86214674831,-7.34224404152248,0.110364100729391,0.0210280715638955,0
"227",20762,1,1.44425643814202,1037.62530524696,-6.63983733290385,0.13185409897191,0.0154144595575542,-0.499714781176557
"228",20763,1,-1.00286821671842,1083.16366499982,-6.63983733290385,0.13185409897191,0.0162049847296231,0
"229",20764,1,0.451439972516419,1102.57622314873,-6.63983733290385,0.13185409897191,0.0140803849355413,-0.625442144721122
"230",20848,1,0.45819748756282,1209.51250192396,-7.52795517840064,0.116954207803734,0.0215936998828306,-0.625521294397714
"231",20849,1,-0.592866576360004,1228.46816123851,-7.52795517840064,0.116954207803734,0.0240464049290229,0.055521752357773
"232",20850,1,0.834407893101805,1238.48735073049,-7.52795517840064,0.116954207803734,0.0237075909163913,0
"233",20851,1,1.26952449334718,1227.15368347078,-7.52795517840064,0.116954207803734,0.0227758347146584,0.298888457474844
"234",20861,1,-1.35461137386649,1112.64015823172,-7.52795517840064,0.116954207803734,0.0167783424300718,-0.269556057075065
"235",20906,1,1.09008638674569,1228.51488270991,-7.49851210671836,0.117777820252193,0.018780099390122,-0.0954045321076553
"236",20907,1,-1.50066551055847,1236.43132760433,-7.49851210671836,0.117777820252193,0.0193603602755643,-0.397214018288034
"237",20914,1,0.980854299915924,1230.96223806117,-7.34224404152248,0.110364100729391,0.0230527409198891,0
"238",20915,1,1.2323967622293,1247.75692305956,-7.34224404152248,0.110364100729391,0.0219072328134384,0
"239",20916,1,-0.396417871732559,1251.55865763446,-7.34224404152248,0.110364100729391,0.0222541748592461,-0.133248152976272
